s0: [2, 2, 1, 2, 2, 2, 1, 1, 2, 1]
s3: [2, 1, 2, 2, 2, 2, 1, 2, 2, 1]
s5: [2, 2, 2, 1, 2, 1, 1, 1, 2, 1]
s4: [2, 1, 1, 1, 2, 1, 1, 2, 2, 1]
s2: [2, 3, 2, 2, 2, 2, 1, 1, 2, 1]
s6: [2, 2, 1, 1, 2, 2, 1, 4, 2, 1]
s7: [2, 2, 3, 2, 2, 1, 1, 1, 2, 1]
s8: [2, 1, 1, 3, 2, 3, 1, 2, 2, 1]
s1: [2, 1, 2, 2, 2, 1, 1, 2, 2, 1]
